"date","campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","ad_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"20260312","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","28436","845","2.9700","0.4700","1.200000","1014.00","1","3","4","1083.9000","3058.7500","4142.6500","1.07000000","3.02000000","4.0900"
"20260322","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","ADGROUP_STATUS_SCHEDULED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","44808","1507","3.3600","0.2000","1.200000","1808.40","3","0","3","3332.5400","0.0000","3332.5400","1.84000000","0.00000000","1.8400"
"20260317","CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","34283","1365","3.9800","0.2200","1.200000","1638.00","2","1","3","3523.2400","873.9600","4397.2000","2.15000000","0.53000000","2.6800"
"20260317","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","79041","2540","3.2100","0.3900","1.200000","3048.00","4","6","10","4396.7100","7275.2900","11672.0000","1.44000000","2.39000000","3.8300"
"20260320","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1140205","SATRANI FEB","ADG1181306","Satrani Saree dis,spec sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","71750","2533","3.5300","0.3900","1.200000","3039.60","8","2","10","11047.9400","2402.9500","13450.8900","3.63000000","0.79000000","4.4300"
"20260308","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1140205","SATRANI FEB","ADG1143135","Satrani Saree dis,spec sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","94141","2099","2.2300","0.5200","1.200000","2518.80","6","5","11","5092.7600","3863.2800","8956.0400","2.02000000","1.53000000","3.5600"
"20260311","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","48856","1608","3.2900","0.1900","1.200000","1929.60","2","1","3","3647.7300","2240.8800","5888.6000","1.89000000","1.16000000","3.0500"
"20260318","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","13933","437","3.1400","0.2300","1.200000","524.40","1","0","1","1567.9700","0.0000","1567.9700","2.99000000","0.00000000","2.9900"
"20260310","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","48199","1604","3.3300","0.2500","1.200000","1924.80","4","0","4","6552.2600","0.0000","6552.2600","3.40000000","0.00000000","3.4000"
"20260310","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","48357","1493","3.0900","0.1300","1.200000","1791.60","2","0","2","3118.8800","0.0000","3118.8800","1.74000000","0.00000000","1.7400"
"20260315","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","46165","1415","3.0700","0.7800","1.200000","1698.00","1","10","11","1494.3700","16739.7200","18234.0900","0.88000000","9.86000000","10.7400"
"20260315","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1299835","SATRANI MARCH","ADG1394139","SATRANI HIT 2","Auto Targeting","ADGROUP_STATUS_SCHEDULED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","11","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260301","CMP1140205","SATRANI FEB","ADG1140207","SATRANI SAREE - HIT STYLE","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1140207","SATRANI SAREE - HIT STYLE","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260301","CMP1143430","Kalini Saree Feb - 2026","ADG1246115","NEW PROMOTE","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","242","5","2.0700","0.0000","1.200000","6.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"20260322","CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","120554","3172","2.6300","0.0900","1.200000","3806.40","2","1","3","4119.2900","1381.9100","5501.1900","1.08000000","0.36000000","1.4500"
"20260313","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320232","KALINI MARCH 2026","ADG1393965","KALINI HIT 2","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","88728","3238","3.6500","0.1900","1.200000","3885.60","3","3","6","2488.4400","2622.1700","5110.6100","0.64000000","0.67000000","1.3200"
"20260321","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","81892","1598","1.9500","0.6300","1.200000","1917.60","8","2","10","8164.7500","1939.4700","10104.2200","4.26000000","1.01000000","5.2700"
"20260309","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","26433","853","3.2300","0.5900","1.200000","1023.60","3","2","5","4767.8200","2181.5500","6949.3700","4.66000000","2.13000000","6.7900"
"20260314","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","33205","931","2.8000","0.2100","1.200000","1117.20","1","1","2","1364.6800","1494.3700","2859.0400","1.22000000","1.34000000","2.5600"
"20260314","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","137402","2633","1.9200","0.1100","1.200000","3159.60","2","1","3","1692.3600","813.9600","2506.3200","0.54000000","0.26000000","0.7900"
"20260305","CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","101101","2449","2.4200","0.3300","1.200000","2938.80","5","3","8","3652.5400","2393.8000","6046.3400","1.24000000","0.81000000","2.0600"
"20260307","CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","78081","1944","2.4900","0.4600","1.200000","2332.80","7","2","9","5622.7300","1442.4500","7065.1800","2.41000000","0.62000000","3.0300"
"20260315","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","28529","858","3.0100","0.4700","1.200000","1029.60","3","1","4","3574.0700","1353.4900","4927.5600","3.47000000","1.31000000","4.7900"
"20260313","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","34307","934","2.7200","0.1100","1.200000","1120.80","0","1","1","0.0000","1449.1000","1449.1000","0.00000000","1.29000000","1.2900"
"20260316","CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","110644","2647","2.3900","0.1100","1.200000","3176.40","2","1","3","1367.9600","789.0000","2156.9600","0.43000000","0.25000000","0.6800"
"20260316","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320289","MITERA MARCH 2026","ADG1394081","MITERA HIT 2","Auto Targeting","ADGROUP_STATUS_SCHEDULED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260312","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260312","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1140205","SATRANI FEB","ADG1143135","Satrani Saree dis,spec sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","36959","980","2.6500","0.1000","1.200000","1176.00","0","1","1","0.0000","1887.3700","1887.3700","0.00000000","1.60000000","1.6000"
"20260309","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","24672","856","3.4700","0.2300","1.200000","1027.20","2","0","2","2250.7300","0.0000","2250.7300","2.19000000","0.00000000","2.1900"
"20260305","CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320289","MITERA MARCH 2026","ADG1375706","MITERA MIX /","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","42321","1345","3.1800","0.4500","1.200000","1614.00","4","2","6","4849.8900","2648.4300","7498.3200","3.00000000","1.64000000","4.6500"
"20260320","CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","SCHEDULED","118745","2655","2.2400","0.3000","1.200000","3186.00","7","1","8","6592.5100","525.0000","7117.5100","2.07000000","0.16000000","2.2300"
"20260307","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","53159","1968","3.7000","0.4600","1.200000","2361.60","6","3","9","10720.6200","4475.2300","15195.8500","4.54000000","1.89000000","6.4300"
"20260315","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","95664","2018","2.1100","0.5500","1.200000","2421.60","8","3","11","8119.7500","2683.5100","10803.2600","3.35000000","1.11000000","4.4600"
"20260315","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","26161","843","3.2200","0.2400","1.200000","1011.60","1","1","2","1412.3700","1471.4100","2883.7700","1.40000000","1.45000000","2.8500"
"20260308","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1245986","HIT SKU 23 TO 26 FEB","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","68790","2111","3.0700","0.3800","1.200000","2533.20","3","5","8","2603.5100","3284.9700","5888.4800","1.03000000","1.30000000","2.3200"
"20260312","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","31435","934","2.9700","0.6400","1.200000","1120.80","4","2","6","5522.2400","2717.8500","8240.1000","4.93000000","2.42000000","7.3500"
"20260312","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","64114","2509","3.9100","0.6400","1.200000","3010.80","11","5","16","15483.1700","7910.6700","23393.8400","5.14000000","2.63000000","7.7700"
"20260311","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_LIVE","LIVE","24547","846","3.4500","0.1200","1.200000","1015.20","1","0","1","1707.3100","0.0000","1707.3100","1.68000000","0.00000000","1.6800"
"20260309","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","56815","2116","3.7200","0.3800","1.200000","2539.20","5","3","8","6760.1100","3962.7900","10722.9100","2.66000000","1.56000000","4.2200"
"20260320","CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","53098","2504","4.7200","0.0400","1.200000","3004.80","1","0","1","809.0000","0.0000","809.0000","0.27000000","0.00000000","0.2700"
"20260320","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","57633","2402","4.1700","0.3300","1.200000","2882.40","6","2","8","9300.8800","3455.0700","12755.9500","3.23000000","1.20000000","4.4300"
"20260301","CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320232","KALINI MARCH 2026","ADG1339645","KALINI HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1140205","SATRANI FEB","ADG1140207","SATRANI SAREE - HIT STYLE","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","43953","1502","3.4200","0.1300","1.200000","1802.40","2","0","2","1350.7300","0.0000","1350.7300","0.75000000","0.00000000","0.7500"
"20260321","CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260301","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260311","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","41221","1684","4.0900","0.0600","1.200000","2020.80","1","0","1","1394.3100","0.0000","1394.3100","0.69000000","0.00000000","0.6900"
