"campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","product_id","product_name","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","budget_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","33700183","Mitera Colourblocked Pure Linen Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","13442","325","2.4200","0.0000","1.200000","390.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36078102","Satrani Bandhani Printed Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","39655536","Satrani Embellished Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39657804","Satrani Striped Satin Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","32476954","KALINI Women Printed Saree","ADGROUP_STATUS_EXPIRED","LIVE","353","11","3.1200","0.0000","1.200000","13.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","26774774","Satrani Abstract Printed Embroidered Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","39657045","Mitera Ethnic Motifs Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","642","8","1.2500","0.0000","1.200000","9.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","39656770","Satrani Embellished Zari Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","780","11","1.4100","0.0000","1.200000","13.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","27271130","KALINI Geometric Printed Saree","ADGROUP_STATUS_EXPIRED","LIVE","17134","356","2.0800","0.0000","1.200000","427.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","40091104","KALINI Woven Design Zari Silk Blend Fusion Paithani Saree","ADGROUP_STATUS_EXPIRED","LIVE","896","24","2.6800","0.0000","1.200000","28.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","39659049","KALINI Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","2350","53","2.2600","0.0000","1.200000","63.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","37818398","Satrani Ethnic Motifs Embroidered Satin Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","5491","161","2.9300","0.0000","1.200000","193.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","40091538","Satrani Ombre Sequinned Tissue Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","1496","15","1.0000","0.0000","1.200000","18.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","34184969","KALINI Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","18707","446","2.3800","0.2200","1.200000","535.20","0","1","1","0.0000","789.0000","789.0000","0.00000000","1.47000000","1.4700"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","39657030","Mitera Ethnic Motifs Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","141","5","3.5500","0.0000","1.200000","6.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","33854858","Satrani Women Floral Pure Linen Saree","ADGROUP_STATUS_EXPIRED","LIVE","1327","13","0.9800","0.0000","1.200000","15.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","40099895","Satrani Embellished Satin Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","1039","23","2.2100","0.0000","1.200000","27.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","40310810","Sangria Embellished  Sarees","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","855","31","3.6300","0.0000","1.200000","37.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394106","MITERA MIX 2","Auto Targeting","33946424","Mitera Floral Pure Georgette Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1763","21","1.1900","0.0000","1.200000","25.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394139","SATRANI HIT 2","Auto Targeting","34516739","Satrani Striped Zari Ready to Wear Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1928","34","1.7600","0.0000","1.200000","40.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","40510571","KALINI Floral Embroidered Handloom Saree","ADGROUP_STATUS_LIVE","LIVE","6314","107","1.6900","0.0000","1.210000","129.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","39657816","Satrani Ethnic Motifs Satin Half and Half Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1956","21","1.0700","0.0000","1.200000","25.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","39658112","Satrani Floral Mirror Work Pure Georgette Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","2214","54","2.4400","0.0000","1.200000","64.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","40510597","all about you Silk Blend Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","197","4","2.0300","0.0000","1.200000","4.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","30170659","KALINI Ethnic Motifs Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","11829","180","1.5200","0.5600","1.200000","216.00","0","1","1","0.0000","771.4100","771.4100","0.00000000","3.57000000","3.5700"
"CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","33541502","Sangria Embellished Saree With Blouse Piece","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","922","21","2.2800","0.0000","1.200000","25.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","36078720","all about you Solid Saree with Scallop Border & Blouse Piece","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","14563","606","4.1600","0.1700","1.200000","727.20","1","0","1","844.0000","0.0000","844.0000","1.16000000","0.00000000","1.1600"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","33185368","all about you Ethnic Motifs Foil Printed Zari Pure Georgette Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","884","15","1.7000","0.0000","1.200000","18.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394152","SATRANI MIX 2","Auto Targeting","26110524","Satrani Abstract Printed Zari Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","511","7","1.3700","0.0000","1.200000","8.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394106","MITERA MIX 2","Auto Targeting","39656999","Mitera Bandhani Poly Chiffon Bandhani Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","2522","80","3.1700","0.0000","1.200000","96.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","40099515","all about you Poly Georgette Designer Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1641","51","3.1100","0.0000","1.200000","61.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","29801544","KALINI Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1345","33","2.4500","0.0000","1.200000","39.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","35269211","KALINI Woven Design Zari Saree With Unstiched Blouse Piece","ADGROUP_STATUS_LIVE","LIVE","4889","71","1.4500","0.0000","1.200000","85.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","31621533","KALINI Ethnic Motifs Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","2068","29","1.4000","6.9000","1.200000","34.80","1","1","2","716.9500","804.4900","1521.4400","20.60000000","23.12000000","43.7200"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","39655350","Satrani Bandhani Embroidered Pure Chiffon Designer Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","27005","684","2.5300","0.1500","1.200000","820.80","1","0","1","2165.8800","0.0000","2165.8800","2.64000000","0.00000000","2.6400"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","35828519","all about you Embellished Beads and Stones Silk Blend Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","706","7","0.9900","0.0000","1.200000","8.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","34748821","all about you Sequinned Pure Georgette Leheriya Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1159","23","1.9800","0.0000","1.200000","27.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394081","MITERA HIT 2","Auto Targeting","35829029","Mitera Floral Printed Ready to Wear Plus Size Saree with Blouse Piece","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","4521","134","2.9600","0.0000","1.200000","160.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394139","SATRANI HIT 2","Auto Targeting","28931300","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","7625","259","3.4000","0.0000","1.200000","310.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","31747194","KALINI Women Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","624","19","3.0400","0.0000","1.200000","22.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394081","MITERA HIT 2","Auto Targeting","24456494","Mitera Black Embellished Beads and Stones Satin Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","4468","91","2.0400","1.1000","1.200000","109.20","1","0","1","1373.9100","0.0000","1373.9100","12.58000000","0.00000000","12.5800"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","33950209","KALINI Woven Design Silk Blend Banarasi Saree","ADGROUP_STATUS_LIVE","LIVE","48","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","32649981","KALINI Printed Zari Pure Chiffon Bandhani Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","876","15","1.7100","0.0000","1.500000","22.50","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","30082030","KALINI Woven Design Ethnic Motifs Zari Banarasi Republic Day Saree","ADGROUP_STATUS_EXPIRED","LIVE","12992","448","3.4500","0.4500","1.200000","537.60","2","0","2","1973.7000","0.0000","1973.7000","3.67000000","0.00000000","3.6700"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","33945308","KALINI Women Woven Design Saree With Unstiched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","3562","105","2.9500","0.9500","1.200000","126.00","1","0","1","748.0800","0.0000","748.0800","5.94000000","0.00000000","5.9400"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","29558908","KALINI Woven Design Zari Silk Blend Saree  With Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","16084","134","0.8300","0.0000","1.200000","160.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","32217224","Satrani Bandhani Embroidered Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","3022","99","3.2800","2.0200","1.200000","118.80","1","1","2","1690.9700","1513.9000","3204.8600","14.23000000","12.74000000","26.9800"
"CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","32897872","Satrani Embellished Sequinned Organza Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","31621533","KALINI Ethnic Motifs Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","433","6","1.3900","0.0000","1.200000","7.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","29558912","KALINI Floral Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","7010","191","2.7200","0.0000","1.200000","229.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","39659045","KALINI Woven Design Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","509","9","1.7700","0.0000","1.200000","10.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","39658112","Satrani Floral Mirror Work Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","201","10","4.9800","0.0000","1.200000","12.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","39657045","Mitera Ethnic Motifs Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","35","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","38754215","Satrani Floral Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","4393","146","3.3200","0.0000","1.200000","175.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36078062","Satrani Bandhani Printed Embroidered Pure Georgette Saree ","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","32839152","Sangria Tie & Dye Printed Pure Linen Ready To Wear Saree With Unstitched Blouse

","ADGROUP_STATUS_EXPIRED","LIVE","4934","84","1.7000","1.1900","1.200000","100.80","1","0","1","816.6700","0.0000","816.6700","8.10000000","0.00000000","8.1000"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39658115","Satrani Floral Mirror Work Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","40091541","Satrani Ombre Sequinned Tissue Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","915","9","0.9800","0.0000","1.200000","10.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","40099870","Satrani Embellished Tissue Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","42","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","33391946","KALINI Leheriya Dyed Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","LIVE","6818","160","2.3500","0.6300","1.200000","192.00","0","1","1","0.0000","600.4900","600.4900","0.00000000","3.13000000","3.1300"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","31898695","KALINI Warli Printed Saree With Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","861","32","3.7200","0.0000","1.200000","38.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","34013058","Satrani Bandhani Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656127","Satrani Ethnic Motifs Silk Blend Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","39656780","Satrani Floral Supernet Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","38136918","Satrani Embellished Embroidered Tissue Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656982","Satrani Bandhani Zari Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","33279467","Satrani Bandhani Printed Embellished Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656220","Satrani Bandhani Pure Georgette Designer Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","33700186","Mitera Floral Pure Linen Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","2892","46","1.5900","0.0000","1.200000","55.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1143430","Kalini Saree Feb - 2026","ADG1246105","NEW & NEU Special","Auto Targeting","30394811","KALINI Woven Design Zari Art Silk Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","8","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
